lat,lon,emplois
43.293065,5.376136,3.87
43.293065,5.376136,3.87
43.293065,5.376136,7.35
43.299547,5.376136,1.41
43.32675,5.376137,1.41
43.32675,5.376137,1.41
43.314113,5.376138,7.35
43.257083,5.376151,1.41
43.257083,5.376151,13.78
43.257083,5.376151,31.30
43.2995,5.376152,3.87
43.287917,5.376153,1.41
43.287917,5.376153,1.41
43.287917,5.376153,1.41
43.287917,5.376153,1.41
43.287917,5.376153,3.87
43.287917,5.376153,3.87
43.287917,5.376153,3.87
43.289292,5.376159,1.41
43.293537,5.37616,3.87
43.257083,5.376163,1.41
43.257083,5.376163,3.87
43.257083,5.376163,13.78
43.257083,5.376163,31.30
43.290242,5.376167,1.41
43.302295,5.376168,70.36
43.30078,5.376171,1.41
43.30078,5.376171,1.41
43.291107,5.376172,1.41
43.292859,5.376172,1.41
43.325602,5.376182,1.41
43.325602,5.376182,1.41
43.325602,5.376182,1.41
43.289232,5.376183,7.35
43.28984,5.376184,1.41
43.28984,5.376184,3.87
43.290509,5.376191,1.41
43.290509,5.376191,1.41
43.290509,5.376191,1.41
43.290509,5.376191,7.35
43.293982,5.376198,1.41
43.293982,5.376198,3.87
43.29254,5.376199,1.41
43.29254,5.376199,3.87
43.29254,5.376199,3.87
43.29254,5.376199,7.35
43.29254,5.376199,13.78
43.503856,5.376199,1.41
43.503856,5.376199,1.41
43.503856,5.376199,1.41
43.503856,5.376199,3.87
43.503856,5.376199,3.87
43.503856,5.376199,3.87
43.503856,5.376199,13.78
43.294995,5.3762,1.41
43.294995,5.3762,1.41
43.294995,5.3762,1.41
43.294995,5.3762,1.41
43.294995,5.3762,7.35
43.292028,5.376203,1.41
43.292028,5.376203,1.41
43.292028,5.376203,3.87
43.294083,5.376204,1.41
43.292021,5.376207,1.41
43.295725,5.376209,3.87
43.295725,5.376209,13.78
43.295725,5.376209,70.36
43.295725,5.376209,141.07
43.296616,5.376209,1.41
43.296616,5.376209,1.41
43.296616,5.376209,1.41
43.296616,5.376209,1.41
43.296616,5.376209,1.41
43.296616,5.376209,1.41
43.296616,5.376209,13.78
43.296616,5.376209,13.78
43.483305,5.376212,1.41
43.483305,5.376212,1.41
43.483305,5.376212,1.41
43.483305,5.376212,7.35
43.291924,5.376213,7.35
43.291924,5.376213,31.30
43.29661,5.376216,1.41
43.29661,5.376216,7.35
43.325722,5.376219,1.41
43.325722,5.376219,3.87
43.314044,5.37622,13.78
43.289501,5.376225,1.41
43.289501,5.376225,1.41
43.289501,5.376225,3.87
43.289501,5.376225,7.35
43.293384,5.376228,3.87
43.325055,5.376228,1.41
43.325055,5.376228,31.30
43.298538,5.376229,1.41
43.289099,5.376236,1.41
43.289099,5.376236,3.87
43.313198,5.376243,13.78
43.566394,5.376244,1.41
43.305683,5.376245,13.78
43.282886,5.376249,1.41
43.300739,5.376250,1.41
43.294491,5.376255,1.41
43.294491,5.376255,1.41
43.294491,5.376255,3.87
43.294491,5.376255,31.30
43.293321,5.376256,1.41
43.292402,5.376257,3.87
43.28551,5.376264,1.41
43.290252,5.376264,1.41
43.290252,5.376264,1.41
43.284588,5.376266,1.41
43.29409,5.37627,1.41
43.30517,5.376273,7.35
43.287393,5.376275,13.78
43.29279,5.376275,1.41
43.29279,5.376275,3.87
43.294441,5.376276,1.41
43.301643,5.376281,1.41
43.301643,5.376281,70.36
43.292341,5.376283,1.41
43.292341,5.376283,1.41
43.292341,5.376283,3.87
43.292341,5.376283,3.87
43.292341,5.376283,3.87
43.292341,5.376283,31.30
43.294002,5.376285,3.87
43.297986,5.376303,3.87
43.293104,5.376304,3.87
43.29437,5.376306,1.41
43.29437,5.376306,3.87
43.29437,5.376306,7.35
43.287312,5.376309,7.35
43.288905,5.376312,1.41
43.288905,5.376312,1.41
43.288905,5.376312,3.87
43.288905,5.376312,3.87
43.288905,5.376312,3.87
43.294734,5.376314,1.41
43.294734,5.376314,1.41
43.294734,5.376314,1.41
43.294734,5.376314,1.41
43.294734,5.376314,1.41
43.294734,5.376314,1.41
43.294734,5.376314,3.87
43.294734,5.376314,3.87
43.294734,5.376314,3.87
43.279169,5.376324,1.41
43.262608,5.376325,1.41
43.262608,5.376325,1.41
43.262608,5.376325,1.41
43.262608,5.376325,3.87
43.262608,5.376325,7.35
43.289241,5.376325,1.41
43.289241,5.376325,1.41
43.289241,5.376325,1.41
43.289241,5.376325,1.41
43.289241,5.376325,1.41
43.289241,5.376325,3.87
43.288554,5.376326,1.41
43.291246,5.376326,7.35
43.329996,5.37633,3.87
43.294306,5.376333,1.41
43.296752,5.376338,3.87
43.290525,5.37634,1.41
43.290525,5.37634,1.41
43.290525,5.37634,1.41
43.288822,5.376346,1.41
43.288822,5.376346,1.41
43.288822,5.376346,1.41
43.288822,5.376346,1.41
43.288822,5.376346,3.87
43.288822,5.376346,13.78
43.306135,5.376346,13.78
43.295132,5.37635,1.41
43.292066,5.376353,1.41
43.292066,5.376353,3.87
43.292066,5.376353,7.35
43.29997,5.376354,3.87
43.293234,5.376359,3.87
43.483219,5.37636,3.87
43.291959,5.376361,1.41
43.291959,5.376361,1.41
43.291959,5.376361,1.41
43.291959,5.376361,3.87
43.291959,5.376361,3.87
43.292155,5.376361,3.87
43.294238,5.376362,3.87
43.290261,5.376363,1.41
43.299286,5.376364,1.41
43.299286,5.376364,1.41
43.299286,5.376364,1.41
43.299286,5.376364,3.87
43.330481,5.37637,1.41
43.296093,5.376373,3.87
43.295255,5.376379,1.41
43.293122,5.376381,1.41
43.293122,5.376381,1.41
43.293122,5.376381,1.41
43.280045,5.376384,3.87
43.288715,5.376389,3.87
43.300361,5.376389,1.41
43.350316,5.37639,1.41
43.350316,5.37639,1.41
43.350316,5.37639,1.41
43.350316,5.37639,3.87
43.289075,5.376392,1.41
43.289075,5.376392,3.87
43.294165,5.376392,1.41
43.308226,5.376399,1.41
43.327392,5.376408,3.87
43.327392,5.376408,31.30
43.292821,5.376412,3.87
43.330561,5.376412,1.41
43.292551,5.376418,1.41
43.292551,5.376418,1.41
43.292551,5.376418,1.41
43.327444,5.376419,1.41
43.327444,5.376419,3.87
43.294451,5.376421,1.41
43.294451,5.376421,1.41
43.294451,5.376421,1.41
43.29471,5.376432,1.41
43.307772,5.376432,7.35
43.307772,5.376432,31.30
43.483176,5.376434,1.41
43.290534,5.376435,3.87
43.289865,5.376439,3.87
43.295275,5.376444,1.41
43.294387,5.376448,3.87
43.293995,5.376454,3.87
43.293995,5.376454,13.78
43.33064,5.376454,1.41
43.33064,5.376454,1.41
43.33064,5.376454,3.87
43.295167,5.376456,13.78
43.29027,5.376465,7.35
43.293142,5.376466,1.41
43.291275,5.376467,1.41
43.291275,5.376467,1.41
43.291275,5.376467,13.78
43.323893,5.37647,1.41
43.287991,5.376482,1.41
43.287991,5.376482,1.41
43.287991,5.376482,1.41
43.287991,5.376482,1.41
43.287991,5.376482,7.35
43.294331,5.376483,3.87
43.325443,5.376486,1.41
43.284626,5.376488,1.41
43.284626,5.376488,1.41
43.284626,5.376488,1.41
43.348605,5.37649,31.30
43.289384,5.376493,1.41
43.289384,5.376493,1.41
43.289384,5.376493,7.35
43.289384,5.376493,7.35
43.289384,5.376493,13.78
43.299322,5.376496,1.41
43.299322,5.376496,3.87
43.307137,5.376496,70.36
43.293915,5.376498,3.87
43.294613,5.376502,3.87
43.297985,5.376503,1.41
43.28843,5.376504,1.41
43.28843,5.376504,1.41
43.325523,5.376506,31.30
43.325523,5.376506,31.30
43.29427,5.376508,1.41
43.29427,5.376508,3.87
43.283116,5.376511,1.41
43.297197,5.376523,3.87
43.29583,5.376524,1.41
43.29583,5.376524,3.87
43.29583,5.376524,7.35
43.29583,5.376524,7.35
43.29583,5.376524,7.35
43.29583,5.376524,7.35
43.29583,5.376524,7.35
43.29583,5.376524,7.35
43.29583,5.376524,31.30
43.29385,5.376525,1.41
43.296713,5.376526,1.41
43.296713,5.376526,3.87
43.296713,5.376526,7.35
43.296704,5.376527,1.41
43.293157,5.376531,13.78
43.289874,5.376532,1.41
43.289874,5.376532,1.41
43.300841,5.376532,1.41
43.300841,5.376532,1.41
43.300841,5.376532,3.87
43.299189,5.376533,1.41
43.299189,5.376533,1.41
43.29615,5.376538,1.41
43.330404,5.376538,1.41
43.330404,5.376538,3.87
43.330404,5.376538,3.87
43.330404,5.376538,3.87
43.293275,5.37654,1.41
43.292003,5.376543,3.87
43.292003,5.376543,70.36
43.296142,5.376546,3.87
43.288314,5.376551,1.41
43.292853,5.376553,3.87
43.292853,5.376553,3.87
43.292853,5.376553,3.87
43.293781,5.376554,1.41
43.293781,5.376554,3.87
43.293781,5.376554,13.78
43.305442,5.376554,3.87
43.299256,5.376559,1.41
43.652328,5.376560,1.41
43.290279,5.376563,3.87
43.295309,5.376563,1.41
43.286166,5.376566,1.41
43.294631,5.376568,1.41
43.322817,5.376570,3.87
43.300007,5.376573,1.41
43.28065,5.376579,1.41
43.293705,5.376586,3.87
43.330908,5.376589,1.41
43.289516,5.376591,3.87
43.289516,5.376591,3.87
43.326199,5.376594,13.78
43.326199,5.376594,31.30
43.294738,5.376599,1.41
43.330523,5.3766,3.87
43.293173,5.376602,7.35
43.286254,5.376604,1.41
43.296172,5.376608,13.78
43.294028,5.37661,1.41
43.293646,5.376611,7.35
43.265411,5.376612,1.41
43.265411,5.376612,7.35
43.265411,5.376612,13.78
43.29522,5.376613,1.41
43.288526,5.376614,3.87
43.291332,5.376614,7.35
43.290551,5.376618,1.41
43.290551,5.376618,13.78
43.290551,5.376618,70.36
43.309701,5.37662,1.41
43.293294,5.376623,1.41
43.293294,5.376623,3.87
43.295865,5.376629,3.87
43.293288,5.376631,1.41
43.293956,5.376631,3.87
43.303494,5.376631,7.35
43.253374,5.376632,1.41
43.289884,5.376632,1.41
43.29936,5.376632,3.87
43.391273,5.376633,1.41
43.261937,5.376636,1.41
43.293584,5.376637,7.35
43.493911,5.376638,141.07
43.293961,5.37664,1.41
43.300768,5.37664,1.41
43.346538,5.376641,1.41
43.346538,5.376641,3.87
43.451749,5.376642,1.41
43.503461,5.376644,1.41
43.503461,5.376644,13.78
43.288074,5.376648,1.41
43.294653,5.376648,1.41
43.292767,5.376651,13.78
43.290288,5.376659,1.41
43.290288,5.376659,13.78
43.293532,5.376659,3.87
43.318599,5.376664,1.41
43.302732,5.376665,1.41
43.302732,5.376665,13.78
43.293898,5.376667,3.87
43.297620,5.376670,1.41
43.297620,5.376670,1.41
43.297620,5.376670,1.41
43.297620,5.376670,3.87
43.297620,5.376670,3.87
43.297620,5.376670,3.87
43.297620,5.376670,7.35
43.297620,5.376670,7.35
43.297620,5.376670,13.78
43.297620,5.376670,13.78
43.297620,5.376670,13.78
43.479263,5.376671,3.87
43.479263,5.376671,13.78
43.479263,5.376671,31.30
43.479263,5.376671,70.36
43.289424,5.376677,1.41
43.289424,5.376677,1.41
43.289424,5.376677,3.87
43.293464,5.376688,1.41
43.489941,5.376689,7.35
43.292886,5.376696,1.41
43.292886,5.376696,7.35
43.293822,5.376698,3.87
43.293822,5.376698,3.87
43.289086,5.3767,1.41
43.289086,5.3767,1.41
43.294199,5.376705,3.87
43.250164,5.376707,7.35
43.277798,5.376707,1.41
43.440896,5.376708,1.41
43.440896,5.376708,1.41
43.300029,5.376709,31.30
43.287913,5.376715,3.87
43.294673,5.376719,1.41
43.294673,5.376719,3.87
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,1.41
43.262864,5.376724,3.87
43.262864,5.376724,3.87
43.262864,5.376724,3.87
43.262864,5.376724,3.87
43.262864,5.376724,3.87
43.262864,5.376724,3.87
43.262864,5.376724,7.35
43.262864,5.376724,7.35
43.262864,5.376724,7.35
43.262864,5.376724,7.35
43.262864,5.376724,13.78
43.262864,5.376724,13.78
43.262864,5.376724,13.78
43.262864,5.376724,31.30
43.262864,5.376724,31.30
43.262864,5.376724,31.30
43.29133,5.376724,31.30
43.300783,5.376725,1.41
43.293376,5.376726,1.41
43.293753,5.376728,1.41
43.294765,5.376731,3.87
43.294758,5.37674,3.87
43.30408,5.376749,70.36
43.290297,5.376751,7.35
43.290297,5.376751,13.78
43.286065,5.376756,1.41
43.294113,5.376756,1.41
43.299394,5.376756,1.41
43.300831,5.376756,1.41
43.327792,5.376758,1.41
43.327792,5.376758,1.41
43.280137,5.376759,1.41
43.497653,5.376762,7.35
43.287789,5.376765,1.41
43.291234,5.376771,31.30
43.350936,5.376771,1.41
43.350936,5.376771,3.87
43.350936,5.376771,31.30
43.350936,5.376771,31.30
43.284281,5.376775,1.41
43.284814,5.376777,7.35
43.295918,5.376786,1.41
43.295918,5.376786,1.41
43.295918,5.376786,7.35
43.295918,5.376786,31.30
43.253305,5.376788,7.35
43.29689,5.376792,7.35
43.297195,5.376796,1.41
43.297195,5.376796,1.41
43.297195,5.376796,1.41
43.297195,5.376796,1.41
43.297195,5.376796,7.35
43.294222,5.376802,1.41
43.294222,5.376802,1.41
43.328032,5.376802,1.41
43.328032,5.376802,3.87
43.244904,5.376803,1.41
43.298699,5.376803,7.35
43.287691,5.376805,1.41
43.298709,5.376811,3.87
43.292805,5.376813,1.41
43.329766,5.376813,1.41
43.293168,5.376814,3.87
43.293524,5.376814,3.87
43.291349,5.376816,1.41
43.291349,5.376816,7.35
43.285917,5.376818,13.78
43.307759,5.376818,31.30
43.308108,5.376819,1.41
43.308108,5.376819,70.36
43.308108,5.376819,1413.86
43.29353,5.376823,1.41
43.29353,5.376823,7.35
43.443946,5.376825,1.41
43.326858,5.376827,1.41
43.326858,5.376827,3.87
43.330966,5.376828,13.78
43.292167,5.376831,3.87
43.312167,5.376836,1.41
43.34828,5.376839,1.41
43.253671,5.37684,1.41
43.292073,5.37684,7.35
43.292073,5.37684,13.78
43.312178,5.37684,1.41
43.312178,5.37684,3.87
43.294133,5.376841,1.41
43.252885,5.376843,1.41
43.287944,5.376851,1.41
43.295387,5.376851,7.35
43.289465,5.376861,1.41
43.295302,5.376862,1.41
43.295302,5.376862,1.41
43.295302,5.376862,3.87
43.295302,5.376862,3.87
43.295302,5.376862,7.35
43.295302,5.376862,13.78
43.296248,5.376862,3.87
43.487496,5.376862,1.41
43.487496,5.376862,3.87
43.487496,5.376862,70.36
43.293696,5.376864,1.41
43.297195,5.376867,1.41
43.297195,5.376867,1.41
43.293395,5.376868,3.87
43.293395,5.376868,7.35
43.282846,5.376875,70.36
43.293029,5.376875,3.87
43.293029,5.376875,3.87
43.293029,5.376875,7.35
43.482922,5.376875,13.78
43.293401,5.376876,1.41
43.293401,5.376876,3.87
43.487307,5.376885,1.41
43.487307,5.376885,7.35
43.487307,5.376885,31.30
43.285744,5.37689,3.87
43.285744,5.37689,3.87
43.249386,5.376894,1.41
43.29458,5.376894,1.41
43.296461,5.376896,141.07
43.291367,5.376903,1.41
43.287813,5.376904,1.41
43.28879,5.376905,3.87
43.28879,5.376905,3.87
43.540124,5.376905,1.41
43.442912,5.376907,1.41
43.442912,5.376907,31.30
43.288714,5.376909,1.41
43.29058,5.376916,31.30
43.29452,5.376916,1.41
43.2985,5.376916,3.87
43.326039,5.376917,1.41
43.326039,5.376917,1.41
43.326039,5.376917,1.41
43.326039,5.376917,1.41
43.326039,5.376917,1.41
43.326039,5.376917,1.41
43.326039,5.376917,3.87
43.326039,5.376917,3.87
43.326039,5.376917,3.87
43.326039,5.376917,7.35
43.326039,5.376917,7.35
43.326039,5.376917,7.35
43.326039,5.376917,13.78
43.326039,5.376917,70.36
43.291267,5.376924,1.41
43.291267,5.376924,1.41
43.291267,5.376924,1.41
43.291267,5.376924,1.41
43.291267,5.376924,3.87
43.289909,5.376931,3.87
43.294253,5.376934,1.41
43.294253,5.376934,1.41
43.294253,5.376934,3.87
43.2958,5.376937,1.41
43.2958,5.376937,1.41
43.2958,5.376937,3.87
43.2958,5.376937,3.87
43.292095,5.376938,1.41
43.292095,5.376938,1.41
43.292095,5.376938,1.41
43.292095,5.376938,13.78
43.294458,5.376938,7.35
43.52028,5.376944,3.87
43.294808,5.376946,13.78
43.308891,5.37695,1.41
43.290316,5.376951,353.20
43.297668,5.376951,1.41
43.297668,5.376951,1.41
43.297668,5.376951,1.41
43.297668,5.376951,1.41
43.297668,5.376951,3.87
43.297668,5.376951,3.87
43.297668,5.376951,3.87
43.297668,5.376951,3.87
43.297668,5.376951,3.87
43.297668,5.376951,3.87
43.297668,5.376951,3.87
43.297668,5.376951,3.87
43.297668,5.376951,3.87
43.297668,5.376951,3.87
43.297668,5.376951,7.35
43.297668,5.376951,7.35
43.297668,5.376951,7.35
43.297668,5.376951,7.35
43.297668,5.376951,7.35
43.297668,5.376951,7.35
43.297668,5.376951,7.35
43.297668,5.376951,13.78
43.297668,5.376951,13.78
43.298451,5.376954,7.35
43.298451,5.376954,13.78
43.295425,5.376956,1.41
43.293744,5.376957,1.41
43.299449,5.37696,1.41
43.299449,5.37696,1.41
43.294391,5.376963,1.41
43.29542,5.376965,1.41
43.29542,5.376965,1.41
43.307622,5.376965,31.30
43.327322,5.376968,1.41
43.280022,5.376971,1.41
43.312514,5.376973,1.41
43.296487,5.376974,1.41
43.327761,5.376974,1.41
43.327761,5.376974,1.41
43.327761,5.376974,1.41
43.327761,5.376974,3.87
43.327761,5.376974,3.87
43.327761,5.376974,3.87
43.2896,5.376977,1.41
43.2896,5.376977,3.87
43.2896,5.376977,7.35
43.300153,5.376977,1.41
43.300153,5.376977,1.41
43.300153,5.376977,1.41
43.293147,5.376978,7.35
43.250073,5.376984,1.41
43.292772,5.376985,13.78
43.287609,5.376988,1.41
43.300827,5.376989,1.41
43.309237,5.376997,3.87
43.294661,5.376998,1.41
43.294661,5.376998,1.41
43.294661,5.376998,3.87
43.294661,5.376998,7.35
43.296305,5.377,1.41
43.296305,5.377,7.35
43.296297,5.377005,1.41
43.281026,5.377009,1.41
43.294833,5.37701,3.87
43.294833,5.37701,7.35
43.476716,5.377015,3.87
43.476716,5.377015,7.35
43.294608,5.377018,3.87
43.295654,5.37702,7.35
43.299381,5.37702,1.41
43.286048,5.377023,31.30
43.294537,5.377034,1.41
43.300339,5.377034,1.41
43.293038,5.377035,3.87
43.310372,5.377035,3.87
43.290171,5.377037,1.41
43.290171,5.377037,1.41
43.290171,5.377037,1.41
43.290171,5.377037,3.87
43.290171,5.377037,7.35
43.292649,5.377037,1.41
43.292649,5.377037,1.41
43.292649,5.377037,1.41
43.295624,5.377038,1.41
43.295924,5.377039,7.35
43.302548,5.377039,1.41
43.302548,5.377039,7.35
43.293324,5.377041,1.41
43.293324,5.377041,3.87
43.293324,5.377041,7.35
43.289505,5.377045,1.41
43.289505,5.377045,1.41
43.289505,5.377045,1.41
43.289505,5.377045,1.41
43.289505,5.377045,13.78
43.289505,5.377045,31.30
43.303101,5.377045,3.87
43.303101,5.377045,7.35
43.303101,5.377045,141.07
43.303101,5.377045,353.20
43.294539,5.377046,1.41
43.294539,5.377046,7.35
43.302538,5.377048,1.41
43.302538,5.377048,1.41
43.302538,5.377048,1.41
43.292123,5.377051,1.41
43.292123,5.377051,31.30
43.287088,5.377053,1.41
43.326017,5.377053,31.30
43.292964,5.377056,3.87
43.291073,5.377057,1.41
43.291073,5.377057,1.41
43.2914,5.377061,1.41
43.2914,5.377061,1.41
43.2914,5.377061,1.41
43.2914,5.377061,1.41
43.2914,5.377061,1.41
43.2914,5.377061,3.87
43.2914,5.377061,3.87
43.2914,5.377061,3.87
43.2914,5.377061,7.35
43.2914,5.377061,13.78
43.294494,5.377061,1.41
43.287423,5.377064,31.30
43.287423,5.377064,70.36
43.292969,5.377065,1.41
43.292969,5.377065,3.87
43.292969,5.377065,3.87
43.292576,5.377068,1.41
43.292576,5.377068,3.87
43.294101,5.377069,1.41
43.294101,5.377069,3.87
43.300841,5.377073,3.87
43.264192,5.377075,1.41
43.32449,5.377077,1.41
43.309197,5.377078,1.41
43.298237,5.377079,3.87
43.295823,5.377081,1.41
43.295823,5.377081,7.35
43.296977,5.377082,1.41
43.296977,5.377082,1.41
43.294429,5.377084,3.87
43.294429,5.377084,3.87
43.292236,5.377086,3.87
43.298372,5.377091,7.35
43.492403,5.377091,1.41
43.492403,5.377091,1.41
43.492403,5.377091,1.41
43.492403,5.377091,3.87
43.492403,5.377091,3.87
43.492403,5.377091,7.35
43.492403,5.377091,13.78
43.492403,5.377091,31.30
43.492403,5.377091,31.30
43.492403,5.377091,70.36
43.292877,5.377093,141.07
43.293395,5.377094,3.87
43.299401,5.377094,3.87
43.293403,5.377095,1.41
43.292511,5.377096,3.87
43.292511,5.377096,3.87
43.300381,5.377101,1.41
43.300937,5.377102,1.41
43.298192,5.377103,1.41
43.294006,5.377104,1.41
43.294006,5.377104,7.35
43.283477,5.377105,1.41
43.294773,5.377105,1.41
43.294773,5.377105,1.41
43.294773,5.377105,7.35
43.295501,5.377108,3.87
43.295501,5.377108,7.35
43.294333,5.377109,7.35
43.294333,5.377109,7.35
43.289919,5.377117,1.41
43.294339,5.377117,1.41
43.298137,5.377122,1.41
43.292446,5.377124,3.87
43.29654,5.377124,1.41
43.29654,5.377124,1.41
43.29654,5.377124,1.41
43.311718,5.377127,1.41
43.283476,5.37713,1.41
43.310164,5.37713,1.41
43.298142,5.377131,3.87
43.287254,5.377132,13.78
43.285205,5.377135,13.78
43.29121,5.377135,1.41
43.296035,5.377135,1.41
43.296035,5.377135,1.41
43.296035,5.377135,1.41
43.296035,5.377135,1.41
43.296035,5.377135,3.87
43.296035,5.377135,13.78
43.296035,5.377135,31.30
43.287584,5.377136,1.41
43.299497,5.377137,1.41
43.299497,5.377137,7.35
43.482769,5.377138,13.78
43.482769,5.377138,31.30
43.293909,5.37714,1.41
43.294076,5.377143,1.41
43.294076,5.377143,3.87
43.291139,5.377149,1.41
43.294867,5.37715,1.41
43.298772,5.377151,1.41
43.294251,5.377154,3.87
43.294251,5.377154,3.87
43.294251,5.377154,3.87
43.295716,5.377154,7.35
43.291315,5.377159,1.41
43.291315,5.377159,13.78
43.293851,5.37716,1.41
43.310961,5.377162,1.41
43.291066,5.377164,1.41
43.291066,5.377164,3.87
43.300857,5.377164,3.87
43.300857,5.377164,3.87
43.28717,5.377167,1.41
43.325780,5.377174,70.36
43.292676,5.377179,3.87
43.292676,5.377179,13.78
43.300951,5.37718,3.87
43.293305,5.377181,3.87
43.300107,5.377181,1.41
43.293424,5.377187,3.87
43.290949,5.377188,1.41
43.290949,5.377188,1.41
43.290949,5.377188,1.41
43.290949,5.377188,1.41
43.290949,5.377188,1.41
43.290949,5.377188,1.41
43.290949,5.377188,1.41
43.290949,5.377188,1.41
43.290949,5.377188,3.87
43.290949,5.377188,13.78
43.292681,5.377188,1.41
43.292681,5.377188,3.87
43.292681,5.377188,13.78
43.295635,5.377199,3.87
43.295635,5.377199,13.78
43.294797,5.377201,3.87
43.281823,5.377207,7.35
43.296376,5.377208,3.87
43.426832,5.377210,31.30
43.29083,5.377212,1.41
43.295314,5.377214,1.41
43.295314,5.377214,7.35
43.295314,5.377214,7.35
43.288109,5.377215,1.41
43.291433,5.377217,1.41
43.291433,5.377217,1.41
43.291433,5.377217,3.87
43.296368,5.377217,1.41
43.285282,5.377219,1.41
43.285282,5.377219,1.41
43.293688,5.377219,3.87
43.293688,5.377219,3.87
43.293688,5.377219,3.87
43.293688,5.377219,3.87
43.294885,5.377221,1.41
43.311661,5.377229,7.35
43.308482,5.37723,1.41
43.264836,5.377235,13.78
43.308677,5.377236,3.87
43.308677,5.377236,7.35
43.292553,5.377243,1.41
43.292553,5.377243,1.41
43.292553,5.377243,1.41
43.292553,5.377243,1.41
43.292553,5.377243,1.41
43.292553,5.377243,1.41
43.30087,5.377246,3.87
43.295548,5.377247,1.41
43.295548,5.377247,3.87
43.295548,5.377247,13.78
43.295548,5.377247,13.78
43.295242,5.377256,7.35
43.295242,5.377256,7.35
43.32771,5.377256,7.35
43.291336,5.377259,1.41
43.289553,5.377264,1.41
43.289553,5.377264,1.41
43.289553,5.377264,3.87
43.289553,5.377264,7.35
43.289553,5.377264,31.30
43.289553,5.377264,31.30
43.311017,5.377264,13.78
43.299532,5.377265,1.41
43.297898,5.37727,3.87
43.29354,5.377273,1.41
43.28549,5.377276,3.87
43.286536,5.377276,3.87
43.294237,5.37728,1.41
43.294237,5.37728,1.41
43.294237,5.37728,13.78
43.298053,5.377284,1.41
43.32598,5.377287,1.41
43.292032,5.377288,1.41
43.292032,5.377288,1.41
43.292032,5.377288,1.41
43.292032,5.377288,1.41
43.292032,5.377288,3.87
43.292032,5.377288,3.87
43.292032,5.377288,7.35
43.292032,5.377288,13.78
43.292032,5.377288,31.30
43.292421,5.377289,1.41
43.292421,5.377289,1.41
43.292421,5.377289,1.41
43.292421,5.377289,1.41
43.292421,5.377289,1.41
43.310016,5.377289,1.41
43.280134,5.377293,1.41
43.300205,5.377296,1.41
43.292423,5.377299,1.41
43.292423,5.377299,7.35
43.295164,5.377301,1.41
43.295164,5.377301,7.35
43.296397,5.377301,1.41
43.296397,5.377301,3.87
43.296397,5.377301,13.78
43.296397,5.377301,13.78
43.293333,5.377303,13.78
43.293333,5.377303,13.78
43.296407,5.377303,3.87
43.296407,5.377303,13.78
43.296407,5.377303,13.78
43.291452,5.377306,1.41
43.291452,5.377306,3.87
43.289844,5.377314,1.41
43.289844,5.377314,1.41
43.263244,5.377316,13.78
43.2954,5.377321,1.41
43.288827,5.377322,1.41
43.295127,5.377322,3.87
43.292335,5.377325,3.87
43.29062,5.37733,1.41
43.29062,5.37733,1.41
43.29062,5.37733,1.41
43.29062,5.37733,1.41
43.29062,5.37733,1.41
43.29062,5.37733,1.41
43.29062,5.37733,1.41
43.29062,5.37733,1.41
43.29062,5.37733,1.41
43.29062,5.37733,3.87
43.29062,5.37733,3.87
43.29062,5.37733,3.87
43.29062,5.37733,3.87
43.29062,5.37733,3.87
43.29062,5.37733,7.35
43.28814,5.377333,1.41
43.302534,5.377336,1.41
43.482836,5.377339,31.30
43.295087,5.377345,7.35
43.310154,5.377347,1.41
43.311581,5.377347,1.41
43.298153,5.377348,1.41
43.326678,5.377355,13.78
43.294837,5.377358,13.78
43.297727,5.377364,3.87
43.291359,5.377367,1.41
43.299559,5.377367,1.41
43.299559,5.377367,1.41
43.299467,5.377375,1.41
43.308751,5.377375,1.41
43.299782,5.377379,1.41
43.2984,5.37738,3.87
43.295023,5.377382,3.87
43.291802,5.377387,3.87
43.291802,5.377387,7.35
43.299705,5.377387,1.41
43.293571,5.377388,1.41
43.477849,5.377391,1.41
43.477849,5.377391,1.41
43.477849,5.377391,1.41
43.477849,5.377391,1.41
43.477849,5.377391,3.87
43.477849,5.377391,3.87
43.477849,5.377391,13.78
43.323934,5.377392,1.41
43.323934,5.377392,1.41
43.323934,5.377392,3.87
43.323934,5.377392,3.87
43.323934,5.377392,7.35
43.297656,5.377393,1.41
43.297656,5.377393,3.87
43.297656,5.377393,7.35
43.294264,5.377395,1.41
43.294264,5.377395,7.35
43.298172,5.377396,1.41
43.443581,5.377397,3.87
43.443581,5.377397,3.87
43.443581,5.377397,3.87
43.443581,5.377397,3.87
