x,y,ind
5.594466595608084,43.30306940986292,11.0
5.601831848070392,43.30338655339393,5.0
5.6116522953983266,43.303808586935915,24.0
5.614107426971218,43.30391394808738,29.0
5.616562566431771,43.3040192503446,71.0
5.6190177137756345,43.30412449370731,72.0
5.70458188185527,43.21196530037203,2.0
5.709484760704879,43.2121714517129,2.0
5.711936211651087,43.21227443919102,3.0
5.6091971717174465,43.30370316689053,31.0
5.880428772964012,43.474006568237506,30.0
5.8902793704139045,43.47440203683704,9.0
5.969295464970232,43.152276684660016,16.0
5.971744777039564,43.15237342179574,26.0
5.435324678742333,43.29066383948252,448.5
5.964396862416275,43.15208303415692,24.0
5.43287035953269,43.29055419159651,47.0
5.966846160094364,43.15217988878031,3.0
5.430416048529279,43.29044448484544,33.0
5.427961745736443,43.29033471922963,3842.0
5.9741940962980395,43.152470100187195,24.0
5.423053164799858,43.29011501140506,44.0
5.976643422741344,43.1525667198341,4.0
5.420598886664787,43.29000506919694,20.0
5.418144616757652,43.28989506812531,2.0
5.415690355082791,43.289785008190506,2.0
5.437779006153869,43.29077342850313,490.5
5.082800396204453,43.58705740836167,2.0
5.0803341767066055,43.58693920587602,2.0
5.085266624674147,43.58717555166454,2.0
5.648660864938543,43.33611511512036,5.0
5.119794762819287,43.58882334351899,37.0
5.122261125336421,43.58894059903869,151.0
5.405873390792906,43.289344179826145,188.0
5.398510754227029,43.28901294050522,604.0
5.396056558566603,43.28890240967661,432.0
5.403419170344523,43.289233825580325,117.0
5.40096495815445,43.28912341247325,7.0
5.388694021230656,43.288570464030165,973.0
5.393602371177505,43.28879181998768,74.0
5.391148192064079,43.28868117143876,679.5
5.1049967748879395,43.58811856746575,6.0
5.102530474802542,43.58800089763757,4.0
5.100064183653643,43.58788316862389,11.0
5.097597901445659,43.58776538042499,2.0
5.109929401850548,43.58835372956404,4.0
5.107463083905415,43.58823617810802,4.0
5.606900993420493,43.33432990296806,12.0
5.386239858681584,43.28845969776224,950.0
5.383785704421194,43.28834887263531,898.5
5.611813801196181,43.33454081189114,19.0
5.3813315584538275,43.28823798864965,1173.0
5.609357393353864,43.334435386894256,29.0
5.378877420783825,43.28812704580561,689.0
5.616726640590199,43.334751485095744,19.0
5.614270216943077,43.3346461779584,26.0
5.619183072133178,43.33485673330288,5.5
5.366606857046046,43.28757144872076,827.0
5.364152769251303,43.287460152733125,732.0
5.376423291415518,43.28801604410349,760.5
5.37396917035325,43.28790498354363,633.0
5.371515057601359,43.287793864126336,1033.0
5.369060953164177,43.28768268585197,371.0
5.584793750642029,43.33337789586361,14.0
5.35433650139295,43.28701438022427,695.0
5.582337430037896,43.3332718226611,9.0
5.3518824552802,43.286902789959086,399.0
5.359244618649327,43.28723738418971,1149.5
5.35679055585077,43.28712591163456,610.0
5.594619112540388,43.333801599408076,15.0
5.5921627601522435,43.33369576191243,17.0
5.361698689784284,43.287348797889315,1172.0
5.589706415703562,43.333589865489586,97.0
5.587250079198704,43.333483910139876,36.0
5.604444601400422,43.33422436011285,35.0
5.601988217298019,43.33411875832894,43.0
5.599531841117637,43.33401309761665,3.0
5.597075472863641,43.33390737797625,7.0
5.349428417516859,43.28679114083936,4.0
5.050740244144359,43.5855161599171,41.0
5.04827414168248,43.585397188086795,15.0
5.045808048254288,43.585278157078555,7.0
5.579881117390669,43.333165690532624,7.5
5.5310494824948675,43.29489418893948,7.0
5.570055946457961,43.332740572765374,1.0
5.526140218800346,43.2946794262544,13.0
5.5725122272339895,43.332846940594585,17.0
5.272647862856018,43.50560690198375,2.0
5.574968515984354,43.33295324949904,7.0
5.521230987270604,43.29446442806152,55.0
5.878676011825545,43.148656115966546,15.0
5.5774248127047015,43.33305949947851,18.0
5.523685599012704,43.29457195659628,60.0
5.876226976142238,43.14855714675555,12.0
5.5457774662194605,43.295537063923256,8.0
5.54332278222394,43.29543006528937,23.0
5.540868106239191,43.295323007776396,30.0
5.538413438269565,43.295215891384586,4.0
5.535958778319406,43.29510871611431,5.0
5.504048930716025,43.29371007979841,96.5
5.895819467255186,43.149347255886056,78.0
5.50650348601768,43.29381802046097,38.0
5.893370380190453,43.149248697816404,90.0
5.508958049395292,43.29392590224902,44.0
5.90071766334918,43.14954419581834,131.0
5.898268561642867,43.14944575522014,100.0
5.494230790355841,43.293277728409876,11.0
5.905615888700446,43.14974090080594,107.0
5.496685313310235,43.29338590456714,12.0
5.90316677236981,43.14964257768035,102.5
5.499139844357956,43.293494021851195,159.0
5.9105141432744634,43.14993737084662,160.0
5.501594383494671,43.29360208026173,105.5
5.908065012336768,43.14983916519476,73.0
5.890921300452979,43.149150081011385,84.0
5.513867200361,43.294141489200506,22.0
5.886023162977079,43.14895267119658,20.0
5.511412620844513,43.2940337251623,38.0
5.888472228047085,43.14905140547136,33.0
5.518776383578389,43.29435684065042,42.0
5.516321787940406,43.2942491943633,24.0
5.472140448682952,43.29230149375101,3.0
5.474594898601896,43.29241019975321,6.0
5.467231573259703,43.29208390513662,58.0
5.469686006900773,43.292192728878696,69.0
5.484412779558468,43.292844435054796,38.5
5.922759907332514,43.15042751804087,2.0
5.920310739952679,43.15032960607829,7.0
5.915412427036715,43.15013360593816,117.0
5.491776275499124,43.29316949337968,1.0
5.489321768744428,43.2930611994769,169.5
5.486867270096095,43.29295284670184,295.5
5.912963281509218,43.15003551776119,108.5
5.4402333417629585,43.29088295865805,482.0
5.959498288670709,43.15188914868007,6.0
5.4426876855652555,43.29099242994701,1015.0
5.957049012611865,43.1517921178272,4.0
5.445142037556424,43.29110184236962,158.0
5.447596397732118,43.29121119592558,186.0
5.961947571940284,43.15198612079006,7.0
5.45250514261973,43.291429726436355,7.0
5.457413920193354,43.29164802147678,32.0
5.459868321226568,43.29175708069484,46.0
5.464777147764085,43.29197502252508,59.0
5.462322730418258,43.2918660810444,122.0
5.511607039936276,43.516346900019336,11.0
5.506679257322862,43.51613107351154,4.0
5.501751507395135,43.51591501046941,2.0
5.496823790188396,43.51569871089549,13.0
5.499287644699436,43.51580689024876,41.0
5.479577038152201,43.51493979973536,14.0
5.482040835247088,43.515048393008215,8.0
5.484504640557517,43.51515692715068,21.0
5.486968454079078,43.51526540216236,16.0
5.489432275807357,43.515373818043,5.0
5.491896105737946,43.515482174792304,15.0
5.469721932016304,43.51450483534605,536.0
5.472185696204909,43.51461366513742,96.0
5.474649468626701,43.514722435799655,4.0
5.477113249277267,43.51483114733237,4.0
5.533782465235427,43.51731519212493,6.0
5.5362464420530015,43.51742248445568,7.0
5.538710426989036,43.51752971764908,14.0
5.541174420039119,43.517636891704825,6.0
5.528854535973315,43.51710043005264,7.0
5.5313184965407265,43.517207840657164,5.0
5.521462703078956,43.51677784342198,1.0
5.393349349890871,43.511101785492144,4.0
5.395812856663516,43.51121244812903,9.0
5.589963143025703,43.29745297065445,11.0
5.592417978399973,43.29755885052683,4.0
5.5850534960660205,43.297241034255194,12.0
5.5875083155796,43.29734703189715,2.0
5.405666967408678,43.51165450748084,11.0
5.599782532048332,43.29787613683123,17.0
5.4032034271830165,43.51154408132287,2.0
5.602237399091803,43.29798178116077,3.0
5.594872821698067,43.29766467151395,15.0
5.398276371806028,43.51132305164663,6.0
5.415521211789609,43.51209562090431,2.0
5.413057638181449,43.51198543123034,1.0
5.220922877823431,43.59358228178744,8.0
5.4105940729123025,43.5118751824349,2.0
5.408130515986577,43.51176487451832,3.0
5.607147156893677,43.29819289316017,4.0
5.366251329063079,43.50988059470964,2.0
5.609602047643379,43.298298360829406,17.0
5.612056946286462,43.29840376961125,2.0
5.614511852818571,43.29850911950543,41.0
5.616966767235362,43.29861441051163,76.0
5.619421689532484,43.29871964262951,73.0
5.37364159755361,43.51021435614361,14.0
5.621876619705583,43.2988248158588,91.0
5.624331557750309,43.298929930199215,47.0
5.626786503662316,43.29903498565043,42.0
5.376105037208704,43.510325491722725,5.0
5.629241457437251,43.299139982212104,4.0
5.705163116636499,43.33850329215935,8.0
5.1543246464538655,43.59045953453551,2.0
5.156791133184676,43.59057596138795,8.0
5.71007655014808,43.338709486253684,2.0
5.159257628754732,43.59069232904733,2.0
5.707619829525078,43.338606418677195,11.0
5.161724133159608,43.590808637513284,2.0
5.4500121154314884,43.51363206840367,59.0
5.4475484255400435,43.513522706464194,151.5
5.445084743925887,43.51341328539879,193.0
5.4672581760652985,43.514395946425836,184.0
5.464794428356301,43.5142869983771,574.0
5.700249714080072,43.33829686230078,12.0
5.462330688893722,43.51417799120018,175.5
5.702706411486711,43.33840010670045,16.0
5.459866957681974,43.51406892489535,129.0
5.457403234725467,43.51395979946299,690.5
5.454939520028611,43.513850614903355,16.0
5.452475813595814,43.5137413712168,388.0
5.12966026627699,43.589292010466686,94.0
5.132126664372166,43.58940902923117,137.0
5.124727496754697,43.5890577953701,226.0
5.127193877069694,43.58917493251289,118.0
5.134593071350801,43.589525988805974,153.0
5.137059487208471,43.589642889190785,84.0
5.560505738175429,43.296177819248,149.0
5.422911982604079,43.51242583519401,15.0
5.562960478124661,43.29628440571946,91.0
5.565415226049895,43.296390933309375,46.0
5.437693748791258,43.5130846674499,707.5
5.577689085163885,43.296922688024594,111.0
5.435230100330354,43.51297500988378,61.0
5.580143880853814,43.29702886231861,10.0
5.44262107059343,43.5133038052077,263.5
5.582598684489308,43.2971349777289,23.5
5.440157405547082,43.51319426589131,110.5
5.427839204761308,43.512645682440464,19.0
5.56786998194678,43.296497402017415,366.5
5.146925239341118,43.590109898823094,5.0
