x,y,ind,men,men_surf_sum,men_surf_norm,men_occ5_sum,men_occ5_norm,men_coll_sum,men_coll_norm,men_5ind_sum,men_5ind_norm,men_1ind_sum,men_1ind_norm,men_prop_sum,men_prop_norm,men_basr_sum,men_basr_norm,ind_age1_sum,ind_age1_norm,ind_age2_sum,ind_age2_norm,ind_age3_sum,ind_age3_norm,ind_age4_sum,ind_age4_norm,ind_age5_sum,ind_age5_norm,ind_age6_sum,ind_age6_norm,ind_age7_sum,ind_age7_norm,ind_age8_sum,ind_age8_norm,ind_srf_sum,ind_srf_norm
5.428597084616281,43.25059516123089,4.0,1.0297029,179.80197,174.61539,0.07920792,0.07692308,0.0,0.0,0.23762375,0.23076923,0.0,0.0,0.7920792,0.7692308,0.07920792,0.07692308,0.15841584,0.03960396,0.15841584,0.03960396,0.55445546,0.13861386,0.31683168,0.07920792,0.5940594,0.14851485,1.980198,0.4950495,0.07920792,0.01980198,0.07920792,0.01980198,108182.81,27045.703
5.423691813911626,43.25037550768994,3915.0,1887.0,150803.0,79.9168,1159.0,0.61420244,1886.0,0.99947006,73.0,0.038685743,756.0,0.40063593,1286.0,0.681505,248.0,0.13142554,178.5,0.04559387,79.5,0.020306513,194.5,0.049680714,164.5,0.04201788,118.0,0.030140486,2902.0,0.7412516,994.0,0.25389528,580.0,0.14814815,8.1966904E7,20936.629
5.421239190864889,43.250265592692536,14.0,5.97561,465.2439,77.85714,3.0731707,0.51428574,4.609756,0.7714286,0.34146342,0.057142857,1.7073171,0.2857143,3.2439024,0.54285717,0.68292683,0.114285715,0.5121951,0.036585364,0.34146342,0.024390243,1.5365853,0.1097561,0.68292683,0.048780486,0.17073171,0.0121951215,9.04878,0.64634144,1.3658537,0.09756097,1.0243902,0.07317073,338172.72,24155.195
5.416333969404248,43.250045586245484,8.0,4.7909603,270.14688,56.38679,1.1751412,0.24528302,4.519774,0.9433962,0.09039548,0.018867925,2.3954802,0.5,0.9943503,0.20754717,0.40677965,0.08490566,0.40677965,0.050847456,0.0,0.0,0.18079096,0.02259887,0.18079096,0.02259887,0.09039548,0.011299435,6.3276834,0.79096043,0.6779661,0.084745765,0.3163842,0.03954802,187294.42,23411.803
5.401618502396555,43.24938415530917,271.0,139.0,9118.0,65.59712,80.0,0.5755396,93.0,0.66906476,6.0,0.043165468,62.0,0.44604316,77.0,0.5539568,16.0,0.11510792,13.0,0.04797048,1.0,0.003690037,9.0,0.033210333,10.0,0.036900368,9.0,0.033210333,206.0,0.76014763,66.0,0.24354243,34.0,0.12546125,5905360.0,21790.996
5.399165953391119,43.249273710965475,138.0,67.0,4762.0,71.07462,41.0,0.6119403,46.0,0.6865672,2.0,0.029850746,27.0,0.40298507,38.0,0.5671642,7.0,0.104477614,2.0,0.014492754,5.0,0.036231883,9.0,0.06521739,7.0,0.050724637,4.0,0.028985508,105.0,0.76086956,35.0,0.2536232,22.0,0.1594203,3243113.0,23500.818
5.406523625135459,43.24960486755129,564.5,223.0,16976.0,76.12556,102.0,0.4573991,186.0,0.8340807,13.0,0.058295965,51.0,0.22869955,96.0,0.43049327,30.0,0.13452914,31.0,0.054915857,17.5,0.031000886,45.5,0.0806023,29.0,0.051372897,21.5,0.0380868,374.0,0.6625332,56.0,0.099202834,26.0,0.046058457,1.1666745E7,20667.396
5.404071059646111,43.24949454083789,66.0,20.0,2144.0,107.2,16.0,0.8,3.0,0.15,3.0,0.15,3.0,0.15,15.0,0.75,3.0,0.15,1.0,0.015151516,1.0,0.015151516,3.0,0.045454547,6.0,0.09090909,2.0,0.030303031,38.0,0.57575756,7.0,0.10606061,4.0,0.060606062,1569574.0,23781.424
5.391808355882806,43.24894202504761,539.5,290.0,18821.0,64.9,85.0,0.29310346,290.0,1.0,8.0,0.027586207,136.0,0.46896553,122.0,0.42068964,14.0,0.048275862,25.0,0.046339203,11.0,0.02038925,21.0,0.03892493,13.5,0.02502317,18.0,0.033364225,421.0,0.7803522,92.0,0.17052826,38.0,0.07043559,1.3041847E7,24173.951
5.396713412634131,43.24916320780711,416.0,214.0,15378.0,71.85981,146.0,0.682243,200.0,0.93457943,4.0,0.018691588,92.0,0.42990655,141.0,0.6588785,30.0,0.14018692,15.0,0.036057692,10.0,0.024038462,13.0,0.03125,13.5,0.032451924,8.5,0.020432692,327.0,0.7860577,157.0,0.37740386,90.0,0.21634616,9366028.0,22514.49
5.394260880129919,43.24905264583439,137.5,74.0,5004.0,67.62162,48.0,0.6486486,47.0,0.6351351,1.0,0.013513514,36.0,0.4864865,35.0,0.47297296,8.0,0.10810811,3.0,0.021818181,3.0,0.021818181,7.5,0.054545455,5.0,0.036363635,8.0,0.05818182,106.0,0.7709091,46.0,0.33454546,30.0,0.21818182,3299085.0,23993.346
5.411428780816232,43.24982534453091,87.0,32.0,4052.0,126.625,20.0,0.625,0.0,0.0,3.0,0.09375,3.0,0.09375,25.0,0.78125,1.0,0.03125,0.0,0.0,2.0,0.022988506,2.0,0.022988506,2.0,0.022988506,4.0,0.04597701,68.0,0.7816092,20.0,0.22988506,11.0,0.12643678,2215898.0,25470.092
5.408976198860276,43.24971513544907,50.5,17.0,2104.0,123.76471,8.0,0.47058824,2.0,0.11764706,3.0,0.1764706,3.0,0.1764706,13.0,0.7647059,1.0,0.05882353,3.0,0.05940594,2.0,0.03960396,6.0,0.11881188,3.5,0.06930693,3.0,0.05940594,31.0,0.6138614,4.0,0.07920792,1.0,0.01980198,1343467.0,26603.307
5.413881370998997,43.249935494796496,169.0,101.20904,5706.853,56.38679,24.82486,0.24528302,95.480225,0.9433962,1.9096045,0.018867925,50.60452,0.5,21.00565,0.20754717,8.593221,0.08490566,8.593221,0.050847456,0.0,0.0,3.819209,0.02259887,3.819209,0.02259887,1.9096045,0.011299435,133.67232,0.79096043,14.322034,0.084745765,6.6836157,0.03954802,3956594.8,23411.803
